Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,311.79998779296875,317.5,307.0,312.3500061035156,159.47389221191406,113852.0
2002-07-02,314.79998779296875,323.0,313.5,315.3999938964844,161.03109741210938,166016.0
2002-07-03,316.25,322.5,312.0,314.3500061035156,160.49505615234375,196486.0
2002-07-04,316.75,319.8500061035156,316.75,318.1499938964844,162.43516540527344,233997.0
2002-07-05,319.8999938964844,330.0,319.8999938964844,324.04998779296875,165.44754028320312,472596.0
2002-07-08,331.0,340.0,328.0,338.8500061035156,173.00376892089844,317179.0
2002-07-09,339.29998779296875,343.8999938964844,333.0,336.6499938964844,171.8805694580078,456642.0
2002-07-10,336.6000061035156,338.0,328.0,329.5,168.2300567626953,98892.0
2002-07-11,330.0,330.0,322.25,323.3999938964844,165.11563110351562,68794.0
2002-07-12,326.79998779296875,332.0,326.0,327.95001220703125,167.4386749267578,63190.0
2002-07-15,328.0,328.79998779296875,319.0,320.6499938964844,163.71156311035156,87809.0
2002-07-16,318.5,320.95001220703125,314.0,315.0,160.82688903808594,47189.0
2002-07-17,314.1000061035156,317.8999938964844,305.0,307.75,157.12535095214844,122953.0
2002-07-18,308.1000061035156,315.0,307.5,312.25,159.42286682128906,173079.0
2002-07-19,300.0,314.0,300.0,307.25,156.87008666992188,84246.0
2002-07-22,302.0,307.70001220703125,299.20001220703125,301.8999938964844,154.1385498046875,103234.0
2002-07-23,300.0,309.1000061035156,298.04998779296875,306.1000061035156,156.2829132080078,78746.0
2002-07-24,307.0,309.75,295.95001220703125,299.04998779296875,152.68345642089844,189959.0
2002-07-25,312.0,312.0,284.54998779296875,287.25,146.65878295898438,266291.0
2002-07-26,285.29998779296875,289.70001220703125,276.1499938964844,278.5,142.19139099121094,178532.0
2002-07-29,279.8999938964844,281.8999938964844,246.0500030517578,274.0,139.8938751220703,386909.0
2002-07-30,280.0,289.0,275.1000061035156,276.5,141.17027282714844,254176.0
2002-07-31,255.0,272.0,255.0,267.1000061035156,136.3710174560547,325601.0
2002-08-01,269.0,279.8999938964844,255.25,262.79998779296875,134.1755828857422,438415.0
2002-08-02,260.0,271.95001220703125,255.5,269.0,137.34107971191406,229465.0
2002-08-05,271.79998779296875,280.1000061035156,271.79998779296875,276.25,141.0426483154297,297447.0
2002-08-06,277.3999938964844,284.8999938964844,272.1000061035156,279.5,142.7019805908203,184716.0
2002-08-07,282.0,284.8999938964844,272.0,273.3999938964844,139.58753967285156,164013.0
2002-08-08,275.79998779296875,279.0,272.0,274.20001220703125,139.9959716796875,166449.0
2002-08-09,278.0,278.0,273.0,275.5,140.65977478027344,94358.0
2002-08-12,276.70001220703125,287.0,275.0,283.70001220703125,144.84632873535156,182823.0
2002-08-13,285.8500061035156,288.0,280.6499938964844,285.70001220703125,145.86746215820312,156701.0
2002-08-14,279.20001220703125,300.5,279.20001220703125,298.70001220703125,152.5047607421875,650771.0
2002-08-15,298.70001220703125,298.70001220703125,298.70001220703125,298.70001220703125,152.5047607421875,0.0
2002-08-16,299.0,306.0,297.04998779296875,300.6000061035156,153.47482299804688,762266.0
2002-08-19,303.0,308.5,298.0,299.6499938964844,152.98974609375,487314.0
2002-08-20,300.1499938964844,303.75,292.0,294.1499938964844,150.18167114257812,259312.0
2002-08-21,294.8999938964844,295.5,281.54998779296875,282.95001220703125,144.4634246826172,206978.0
2002-08-22,284.0,286.8500061035156,277.0,278.0,141.9361572265625,203546.0
2002-08-23,282.5,282.8999938964844,272.0,274.29998779296875,140.04701232910156,194880.0
2002-08-26,273.8999938964844,281.8999938964844,273.0,277.5,141.6808319091797,169296.0
2002-08-27,282.0,282.0,269.5,270.1000061035156,137.9026641845703,164835.0
2002-08-28,259.0,275.0,259.0,273.75,139.76622009277344,88618.0
2002-08-29,277.5,278.79998779296875,264.0,265.45001220703125,135.528564453125,404807.0
2002-08-30,269.0,271.70001220703125,267.5,269.0,137.34107971191406,204888.0
2002-09-02,275.0,275.0,266.6000061035156,269.29998779296875,137.49424743652344,310499.0
2002-09-03,274.0,275.0,270.3999938964844,274.0,139.8938751220703,117646.0
2002-09-04,272.5,274.0,268.0,273.1499938964844,139.45989990234375,125061.0
2002-09-05,275.0,277.0,273.8500061035156,275.1000061035156,140.4554901123047,245777.0
2002-09-06,275.79998779296875,282.70001220703125,274.25,279.8999938964844,142.9061737060547,283714.0
2002-09-09,280.0,280.0,274.1000061035156,276.1499938964844,140.9915771484375,251963.0
2002-09-10,276.1499938964844,276.1499938964844,276.1499938964844,276.1499938964844,140.9915771484375,0.0
2002-09-11,277.79998779296875,285.0,276.0,281.1499938964844,143.5443878173828,295020.0
2002-09-12,282.6499938964844,283.8999938964844,276.1000061035156,279.1499938964844,142.5232391357422,124554.0
2002-09-13,279.0,280.0,275.5,276.25,141.0426483154297,53643.0
2002-09-16,278.04998779296875,278.75,274.54998779296875,275.1000061035156,140.4554901123047,28733.0
2002-09-17,275.0,275.0,273.20001220703125,274.04998779296875,139.91937255859375,50392.0
2002-09-18,274.79998779296875,275.75,263.3999938964844,266.45001220703125,136.03909301757812,142897.0
2002-09-19,270.1000061035156,271.0,250.5,253.5,129.4273681640625,356542.0
2002-09-20,252.0,265.0,235.3000030517578,258.5,131.9801788330078,584092.0
2002-09-23,260.0,267.25,260.0,265.70001220703125,135.65621948242188,406385.0
2002-09-24,262.6000061035156,275.0,262.0,270.3999938964844,138.05581665039062,405272.0
2002-09-25,269.0,276.04998779296875,265.0,271.25,138.4898223876953,275355.0
2002-09-26,273.79998779296875,279.0,265.5,267.1000061035156,136.3710174560547,147471.0
2002-09-27,269.79998779296875,271.75,266.29998779296875,269.04998779296875,137.36660766601562,142003.0
2002-09-30,270.0,270.45001220703125,258.25,260.1499938964844,132.8225860595703,290964.0
2002-10-01,260.04998779296875,263.3999938964844,247.60000610351562,248.60000610351562,126.92561340332031,289011.0
2002-10-02,248.60000610351562,248.60000610351562,248.60000610351562,248.60000610351562,126.92561340332031,0.0
2002-10-03,251.89999389648438,253.5,231.60000610351562,233.39999389648438,119.16507720947266,670186.0
2002-10-04,236.0,241.9499969482422,234.14999389648438,240.85000610351562,122.96875762939453,554248.0
2002-10-07,241.25,246.8000030517578,241.25,245.0,125.08758544921875,113959.0
2002-10-08,245.9499969482422,248.60000610351562,244.10000610351562,247.25,126.2363510131836,88763.0
2002-10-09,247.9499969482422,265.25,247.9499969482422,261.70001220703125,133.61398315429688,509699.0
2002-10-10,258.0,273.79998779296875,254.0500030517578,268.8500061035156,137.2644500732422,738387.0
2002-10-11,263.8999938964844,266.8999938964844,256.6000061035156,258.5,131.9801788330078,360309.0
2002-10-14,262.79998779296875,265.0,258.3999938964844,259.6499938964844,132.5673065185547,97833.0
